node,name,date,species,order,family,genus,rank,lon,lat
Taxaceae,Taxaceae,201.3,Taxus baccata L.,Pinales,Taxaceae,Taxus,SPECIES,-16.239925,31.562553
Taxaceae,Taxaceae,201.3,Taxus baccata L.,Pinales,Taxaceae,Taxus,SPECIES,35.179672,39.060596
Taxaceae,Taxaceae,201.3,Taxaceae,Pinales,Taxaceae,,FAMILY,-2.709464,53.467629
Taxaceae,Taxaceae,201.3,Taxaceae,Pinales,Taxaceae,,FAMILY,110.11,24.15
Taxaceae,Taxaceae,201.3,Taxaceae,Pinales,Taxaceae,,FAMILY,16.54098,59.6234
Taxaceae,Taxaceae,201.3,Taxaceae,Pinales,Taxaceae,,FAMILY,-112.904167,51.660833
Taxaceae,Taxaceae,201.3,Taxus baccata L.,Pinales,Taxaceae,Taxus,SPECIES,-16.239925,31.562553
Taxaceae,Taxaceae,201.3,Taxus wallichiana Zucc.,Pinales,Taxaceae,Taxus,SPECIES,87.9167,27.1
Taxaceae,Taxaceae,201.3,Taxus wallichiana Zucc.,Pinales,Taxaceae,Taxus,SPECIES,79.987,30.172
Taxaceae,Taxaceae,201.3,Taxus baccata L.,Pinales,Taxaceae,Taxus,SPECIES,-16.239925,31.562553
Taxaceae,Taxaceae,201.3,Taxus baccata L.,Pinales,Taxaceae,Taxus,SPECIES,-16.239925,31.562553
Taxaceae,Taxaceae,201.3,Taxus contorta Griff.,Pinales,Taxaceae,Taxus,SPECIES,71.86,35.271
Taxaceae,Taxaceae,201.3,Taxaceae,Pinales,Taxaceae,,FAMILY,-112.904167,51.660833
Taxaceae,Taxaceae,201.3,Taxaceae,Pinales,Taxaceae,,FAMILY,-101.506333,46.922
Taxaceae,Taxaceae,201.3,Taxaceae,Pinales,Taxaceae,,FAMILY,-101.506333,46.922
Taxaceae,Taxaceae,201.3,Taxus contorta var. mucronata Spjut,Pinales,Taxaceae,Taxus,VARIETY,81.0,29.7
Taxaceae,Taxaceae,201.3,Taxus wallichiana Zucc.,Pinales,Taxaceae,Taxus,SPECIES,88.024,27.053
Taxaceae,Taxaceae,201.3,Taxus contorta Griff.,Pinales,Taxaceae,Taxus,SPECIES,84.21544,28.564446
Taxaceae,Taxaceae,201.3,Taxus contorta Griff.,Pinales,Taxaceae,Taxus,SPECIES,85.007,28.4766
Taxaceae,Taxaceae,201.3,Taxus kingstonii Spjut,Pinales,Taxaceae,Taxus,SPECIES,89.762,27.666
Taxaceae,Taxaceae,201.3,Taxus wallichiana Zucc.,Pinales,Taxaceae,Taxus,SPECIES,86.725,27.7
Taxaceae,Taxaceae,201.3,Taxus baccata L.,Pinales,Taxaceae,Taxus,SPECIES,-3.265523,37.174847
Taxaceae,Taxaceae,201.3,Taxus baccata L.,Pinales,Taxaceae,Taxus,SPECIES,-5.565014,36.559203
Taxaceae,Taxaceae,201.3,Taxus baccata L.,Pinales,Taxaceae,Taxus,SPECIES,-2.550375,38.352919
