,node,name,date,species,order,family,genus,rank,lon,lat
611,Torricelliaceae,Toricellia bonesii,-56.0,Toricellia A.P.de Candolle,Apiales,Torricelliaceae,Torricellia,GENUS,102.928677,24.706769
612,Torricelliaceae,Toricellia bonesii,-56.0,Torricellia angulata var. intermedia (Harms ex Diels) Hu,Cornales,Cornaceae,Torricellia,VARIETY,107.54,25.59
613,Torricelliaceae,Toricellia bonesii,-56.0,Toricellia,Cornales,Cornaceae,Toricellia,GENUS,99.95,25.67
614,Torricelliaceae,Toricellia bonesii,-56.0,Torricellia angulata var. intermedia (Harms ex Diels) Hu,Cornales,Cornaceae,Torricellia,VARIETY,98.5903,26.07
615,Torricelliaceae,Toricellia bonesii,-56.0,Torricellia angulata var. intermedia (Harms ex Diels) Hu,Cornales,Cornaceae,Torricellia,VARIETY,110.85,26.43
616,Torricelliaceae,Toricellia bonesii,-56.0,Torricellia angulata var. intermedia (Harms ex Diels) Hu,Cornales,Cornaceae,Torricellia,VARIETY,107.4,27.17
617,Torricelliaceae,Toricellia bonesii,-56.0,Torricellia angulata Oliv,Apiales,Torricelliaceae,Torricellia,SPECIES,108.85,27.69
618,Torricelliaceae,Toricellia bonesii,-56.0,Torricellia angulata Oliv,Apiales,Torricelliaceae,Torricellia,SPECIES,109.85,29.0
619,Torricelliaceae,Toricellia bonesii,-56.0,Toricellia A.P.de Candolle,Apiales,Torricelliaceae,Torricellia,GENUS,107.099276,29.157849
620,Torricelliaceae,Toricellia bonesii,-56.0,Torricellia angulata Oliv,Apiales,Torricelliaceae,Torricellia,SPECIES,107.766667,29.333333
621,Torricelliaceae,Toricellia bonesii,-56.0,Torricellia angulata var. intermedia (Harms ex Diels) Hu,Cornales,Cornaceae,Torricellia,VARIETY,103.39,29.49
622,Torricelliaceae,Toricellia bonesii,-56.0,Torricellia tiliifolia DC,Apiales,Torricelliaceae,Torricellia,SPECIES,103.39,29.49
623,Torricelliaceae,Toricellia bonesii,-56.0,Toricellia A.P.de Candolle,Apiales,Torricelliaceae,Torricellia,GENUS,103.398589,29.496119
624,Torricelliaceae,Toricellia bonesii,-56.0,Torricellia angulata var. intermedia (Harms ex Diels) Hu,Cornales,Cornaceae,Torricellia,VARIETY,109.48,29.99
625,Torricelliaceae,Toricellia bonesii,-56.0,Torricellia angulata var. intermedia (Harms ex Diels) Hu,Cornales,Cornaceae,Torricellia,VARIETY,109.65,30.016667
626,Torricelliaceae,Toricellia bonesii,-56.0,Toricellia angulata Oliv,Cornales,Cornaceae,Toricellia,SPECIES,110.696963,30.029155
627,Torricelliaceae,Toricellia bonesii,-56.0,Toricellia A.P.de Candolle,Apiales,Torricelliaceae,Torricellia,GENUS,110.340757,31.042327
628,Torricelliaceae,Toricellia bonesii,-56.0,Torricellia angulata var. intermedia (Harms ex Diels) Hu,Cornales,Cornaceae,Torricellia,VARIETY,109.41,31.05
629,Torricelliaceae,Toricellia bonesii,-56.0,Torricellia angulata Oliv,Apiales,Torricelliaceae,Torricellia,SPECIES,109.41,31.05
630,Torricelliaceae,Toricellia bonesii,-56.0,Toricellia A.P.de Candolle,Apiales,Torricelliaceae,Torricellia,GENUS,109.411179,31.05468
631,Torricelliaceae,Toricellia bonesii,-56.0,Torricellia angulata var. intermedia (Harms ex Diels) Hu,Cornales,Cornaceae,Torricellia,VARIETY,109.87,31.11
632,Torricelliaceae,Toricellia bonesii,-56.0,Toricellia A.P.de Candolle,Apiales,Torricelliaceae,Torricellia,GENUS,109.87945,31.114073
633,Torricelliaceae,Toricellia bonesii,-56.0,Toricellia A.P.de Candolle,Apiales,Torricelliaceae,Torricellia,GENUS,108.497189,31.251048
634,Torricelliaceae,Toricellia bonesii,-56.0,Toricellia angulata var. intermedia (Harms ex Diels) Hu,Apiales,Torricelliaceae,Torricellia,VARIETY,104.2,35.86
635,Rhododendron,Rhododendron newburyanum,-56.0,Rhododendron L,Ericales,Ericaceae,Rhododendron,GENUS,138.75,36.25
636,Rhododendron,Rhododendron newburyanum,-56.0,Rhododendron L,Ericales,Ericaceae,Rhododendron,GENUS,138.083328,36.416668
637,Rhododendron,Rhododendron newburyanum,-56.0,Rhododendron L,Ericales,Ericaceae,Rhododendron,GENUS,138.166672,36.583332
638,Dioon,Dioon praespinulosum,-56.0,Dioon edule Lindl,Cycadales,Zamiaceae,Dioon,SPECIES,15.08399,37.51575
639,Rhododendron,Rhododendron newburyanum,-56.0,Rhododendron L,Ericales,Ericaceae,Rhododendron,GENUS,-119.648613,39.309723
640,Sapindaceae,Aesculus hickeyi,-56.0,Aesculus hickeyi Anonymus,Sapindales,Sapindaceae,Aesculus,SPECIES,-109.192833,41.289667
641,Sapindaceae,Aesculus hickeyi,-56.0,Aesculus hickeyi Anonymus,Sapindales,Sapindaceae,Aesculus,SPECIES,-109.2436,41.34175
642,Sapindaceae,Aesculus hickeyi,-56.0,Aesculus hickeyi Anonymus,Sapindales,Sapindaceae,Aesculus,SPECIES,-109.24205,41.3421
643,Sapindaceae,Aesculus hickeyi,-56.0,Aesculus hickeyi Anonymus,Sapindales,Sapindaceae,Aesculus,SPECIES,-109.253283,41.593917
644,Sapindaceae,Aesculus hickeyi,-56.0,Aesculus hickeyi Manchester,Sapindales,Sapindaceae,Aesculus,SPECIES,-108.619789,41.708328
645,Sapindaceae,Aesculus hickeyi,-56.0,Aesculus hickeyi Manchester,Sapindales,Sapindaceae,Aesculus,SPECIES,-108.872421,44.875679
646,Torricelliaceae,Toricellia bonesii,-56.0,Toricellia bonesii Manchester,Apiales,Torricelliaceae,Torricellia,SPECIES,-120.431622,44.923222
647,Vitaceae,Ampelocissus parvisemina,-56.0,Ampelocissus Planch,Vitales,Vitaceae,Ampelocissus,GENUS,-120.431622,44.923222
648,Rhododendron,Rhododendron newburyanum,-56.0,Rhododendron L,Ericales,Ericaceae,Rhododendron,GENUS,-113.883331,45.183334
649,Sapindaceae,Aesculus hickeyi,-56.0,Aesculus hickeyi Anonymus,Sapindales,Sapindaceae,Aesculus,SPECIES,-106.160786999083,45.2643563581228
650,Sapindaceae,Aesculus hickeyi,-56.0,Aesculus hickeyi Anonymus,Sapindales,Sapindaceae,Aesculus,SPECIES,-106.506631787179,45.3271869215534
651,Sapindaceae,Aesculus hickeyi,-56.0,Aesculus hickeyi Anonymus,Sapindales,Sapindaceae,Aesculus,SPECIES,-106.538383,45.341517
652,Sapindaceae,Aesculus hickeyi,-56.0,Aesculus hickeyi Anonymus,Sapindales,Sapindaceae,Aesculus,SPECIES,-106.531133,45.345017
653,Sapindaceae,Aesculus hickeyi,-56.0,Aesculus hickeyi Anonymus,Sapindales,Sapindaceae,Aesculus,SPECIES,-106.311233,45.432383
654,Sapindaceae,Aesculus hickeyi,-56.0,Aesculus hickeyi Anonymus,Sapindales,Sapindaceae,Aesculus,SPECIES,-106.313433,45.4331
655,Rhododendron,Rhododendron newburyanum,-56.0,Rhododendron ferrugineum L,Ericales,Ericaceae,Rhododendron,SPECIES,12.9367,46.6364
656,Sapindaceae,Aesculus hickeyi,-56.0,Aesculus hickeyi Anonymus,Sapindales,Sapindaceae,Aesculus,SPECIES,-102.12385,46.923317
657,Rhododendron,Rhododendron newburyanum,-56.0,Rhododendron ferrugineum L,Ericales,Ericaceae,Rhododendron,SPECIES,14.6761,46.9422
658,Sapindaceae,Aesculus hickeyi,-56.0,Aesculus hickeyi Anonymus,Sapindales,Sapindaceae,Aesculus,SPECIES,-102.05325,46.966583
659,Sapindaceae,Aesculus hickeyi,-56.0,Aesculus hickeyi Anonymus,Sapindales,Sapindaceae,Aesculus,SPECIES,-101.5663,47.009767
660,Rhododendron,Rhododendron newburyanum,-56.0,Rhododendron ponticum subsp. baeticum (Boiss. & Reut.) Hand.-Mazz,Ericales,Ericaceae,Rhododendron,SUBSPECIES,2.27258,47.26301
661,Sapindaceae,Aesculus hickeyi,-56.0,Aesculus hickeyi Anonymus,Sapindales,Sapindaceae,Aesculus,SPECIES,-102.109433,47.312867
662,Rhododendron,Rhododendron newburyanum,-56.0,Rhododendron ponticum L,Ericales,Ericaceae,Rhododendron,SPECIES,5.0292,47.3161
663,Vitaceae,Ampelocissus parvisemina,-56.0,Ampelocissus Planch,Vitales,Vitaceae,Ampelocissus,GENUS,-103.438565263126,47.3726977101549
664,Rhododendron,Rhododendron newburyanum,-56.0,Rhododendron ponticum L,Ericales,Ericaceae,Rhododendron,SPECIES,2.309,47.3929
665,Rhododendron,Rhododendron newburyanum,-56.0,Rhododendron ponticum subsp. baeticum (Boiss. & Reut.) Hand.-Mazz,Ericales,Ericaceae,Rhododendron,SUBSPECIES,2.27013,47.44305
666,Rhododendron,Rhododendron newburyanum,-56.0,Rhododendron ponticum L,Ericales,Ericaceae,Rhododendron,SPECIES,2.29751,47.458
667,Rhododendron,Rhododendron newburyanum,-56.0,Rhododendron ferrugineum L,Ericales,Ericaceae,Rhododendron,SPECIES,1.33869,47.52351
668,Rhododendron,Rhododendron newburyanum,-56.0,Rhododendron ponticum subsp. baeticum (Boiss. & Reut.) Hand.-Mazz,Ericales,Ericaceae,Rhododendron,SUBSPECIES,2.26891,47.53306
669,Rhododendron,Rhododendron newburyanum,-56.0,Rhododendron hirsutum L,Ericales,Ericaceae,Rhododendron,SPECIES,13.5833,47.55
670,Rhododendron,Rhododendron newburyanum,-56.0,Rhododendron hirsutum L,Ericales,Ericaceae,Rhododendron,SPECIES,13.6667,47.55
671,Rhododendron,Rhododendron newburyanum,-56.0,Rhododendron hirsutum L,Ericales,Ericaceae,Rhododendron,SPECIES,13.5,47.6
672,Rhododendron,Rhododendron newburyanum,-56.0,Rhododendron hirsutum L,Ericales,Ericaceae,Rhododendron,SPECIES,13.5833,47.6
673,Rhododendron,Rhododendron newburyanum,-56.0,Rhododendron hirsutum L,Ericales,Ericaceae,Rhododendron,SPECIES,13.5,47.65
674,Rhododendron,Rhododendron newburyanum,-56.0,Rhododendron hirsutum L,Ericales,Ericaceae,Rhododendron,SPECIES,13.5044,47.6839
675,Rhododendron,Rhododendron newburyanum,-56.0,Rhododendron ferrugineum L,Ericales,Ericaceae,Rhododendron,SPECIES,1.33308,47.7035
676,Rhododendron,Rhododendron newburyanum,-56.0,Rhododendron hirsutum L,Ericales,Ericaceae,Rhododendron,SPECIES,14.3306,47.7761
677,Rhododendron,Rhododendron newburyanum,-56.0,Rhododendron hirsutum L,Ericales,Ericaceae,Rhododendron,SPECIES,14.0914,47.8464
678,Rhododendron,Rhododendron newburyanum,-56.0,Rhododendron ponticum subsp. baeticum (Boiss. & Reut.) Hand.-Mazz,Ericales,Ericaceae,Rhododendron,SUBSPECIES,2.2355,47.8873
679,Rhododendron,Rhododendron newburyanum,-56.0,Rhododendron ponticum subsp. baeticum (Boiss. & Reut.) Hand.-Mazz,Ericales,Ericaceae,Rhododendron,SUBSPECIES,2.2627,47.98306
680,Rhododendron,Rhododendron newburyanum,-56.0,Rhododendron ponticum L,Ericales,Ericaceae,Rhododendron,SPECIES,2.22232,47.9959
681,Rhododendron,Rhododendron newburyanum,-56.0,Rhododendron ponticum subsp. baeticum (Boiss. & Reut.) Hand.-Mazz,Ericales,Ericaceae,Rhododendron,SUBSPECIES,0.91915,48.05698
682,Sapindaceae,Aesculus hickeyi,-56.0,Aesculus hickeyi Manchester,Sapindales,Sapindaceae,Aesculus,SPECIES,-103.833336,48.066666
683,Sapindaceae,Aesculus hickeyi,-56.0,Aesculus hickeyi Anonymus,Sapindales,Sapindaceae,Aesculus,SPECIES,-103.786389,48.093333
684,Rhododendron,Rhododendron newburyanum,-56.0,Rhododendron ponticum L,Ericales,Ericaceae,Rhododendron,SPECIES,0.914701,48.0948
685,Rhododendron,Rhododendron newburyanum,-56.0,Rhododendron ponticum subsp. baeticum (Boiss. & Reut.) Hand.-Mazz,Ericales,Ericaceae,Rhododendron,SUBSPECIES,0.91205,48.23688
686,Rhododendron,Rhododendron newburyanum,-56.0,Rhododendron ponticum L,Ericales,Ericaceae,Rhododendron,SPECIES,0.832834,48.2724
687,Rhododendron,Rhododendron newburyanum,-56.0,Rhododendron ponticum L,Ericales,Ericaceae,Rhododendron,SPECIES,0.797159,48.323
688,Rhododendron,Rhododendron newburyanum,-56.0,Rhododendron ponticum subsp. baeticum (Boiss. & Reut.) Hand.-Mazz,Ericales,Ericaceae,Rhododendron,SUBSPECIES,0.77362,48.32436
689,Rhododendron,Rhododendron newburyanum,-56.0,Rhododendron ponticum subsp. baeticum (Boiss. & Reut.) Hand.-Mazz,Ericales,Ericaceae,Rhododendron,SUBSPECIES,1.98255,48.61083
690,Rhododendron,Rhododendron newburyanum,-56.0,Rhododendron ponticum subsp. baeticum (Boiss. & Reut.) Hand.-Mazz,Ericales,Ericaceae,Rhododendron,SUBSPECIES,2.11819,48.61191
691,Rhododendron,Rhododendron newburyanum,-56.0,Rhododendron ponticum L,Ericales,Ericaceae,Rhododendron,SPECIES,2.02826,48.623
692,Rhododendron,Rhododendron newburyanum,-56.0,Rhododendron ponticum subsp. baeticum (Boiss. & Reut.) Hand.-Mazz,Ericales,Ericaceae,Rhododendron,SUBSPECIES,2.02826,48.623
693,Rhododendron,Rhododendron newburyanum,-56.0,Rhododendron ponticum subsp. baeticum (Boiss. & Reut.) Hand.-Mazz,Ericales,Ericaceae,Rhododendron,SUBSPECIES,1.70907,48.69814
694,Rhododendron,Rhododendron newburyanum,-56.0,Rhododendron ponticum L,Ericales,Ericaceae,Rhododendron,SPECIES,1.75054,48.7192
695,Rhododendron,Rhododendron newburyanum,-56.0,Rhododendron ponticum L,Ericales,Ericaceae,Rhododendron,SPECIES,1.65737,48.7394
696,Rhododendron,Rhododendron newburyanum,-56.0,Rhododendron ponticum L,Ericales,Ericaceae,Rhododendron,SPECIES,2.53997,48.7622
697,Rhododendron,Rhododendron newburyanum,-56.0,Rhododendron ponticum L,Ericales,Ericaceae,Rhododendron,SPECIES,2.82946,48.7764
698,Rhododendron,Rhododendron newburyanum,-56.0,Rhododendron ponticum L,Ericales,Ericaceae,Rhododendron,SPECIES,2.76707,48.7866
699,Rhododendron,Rhododendron newburyanum,-56.0,Rhododendron ponticum subsp. baeticum (Boiss. & Reut.) Hand.-Mazz,Ericales,Ericaceae,Rhododendron,SUBSPECIES,1.70684,48.78807
700,Rhododendron,Rhododendron newburyanum,-56.0,Rhododendron ponticum subsp. baeticum (Boiss. & Reut.) Hand.-Mazz,Ericales,Ericaceae,Rhododendron,SUBSPECIES,2.5235,48.79411
701,Rhododendron,Rhododendron newburyanum,-56.0,Rhododendron ponticum subsp. baeticum (Boiss. & Reut.) Hand.-Mazz,Ericales,Ericaceae,Rhododendron,SUBSPECIES,2.65962,48.79458
702,Rhododendron,Rhododendron newburyanum,-56.0,Rhododendron ponticum subsp. baeticum (Boiss. & Reut.) Hand.-Mazz,Ericales,Ericaceae,Rhododendron,SUBSPECIES,2.79575,48.79489
703,Rhododendron,Rhododendron newburyanum,-56.0,Rhododendron ponticum L,Ericales,Ericaceae,Rhododendron,SPECIES,2.18692,48.8434
704,Rhododendron,Rhododendron newburyanum,-56.0,Rhododendron ponticum L,Ericales,Ericaceae,Rhododendron,SPECIES,2.27356,49.0216
705,Rhododendron,Rhododendron newburyanum,-56.0,Rhododendron ponticum subsp. baeticum (Boiss. & Reut.) Hand.-Mazz,Ericales,Ericaceae,Rhododendron,SUBSPECIES,1.70012,49.05781
706,Rhododendron,Rhododendron newburyanum,-56.0,Rhododendron ponticum subsp. baeticum (Boiss. & Reut.) Hand.-Mazz,Ericales,Ericaceae,Rhododendron,SUBSPECIES,2.24737,49.06248
707,Rhododendron,Rhododendron newburyanum,-56.0,Rhododendron ponticum L,Ericales,Ericaceae,Rhododendron,SPECIES,1.73316,49.0882
708,Rhododendron,Rhododendron newburyanum,-56.0,Rhododendron ponticum L,Ericales,Ericaceae,Rhododendron,SPECIES,1.69849,49.1184
709,Rhododendron,Rhododendron newburyanum,-56.0,Rhododendron ponticum subsp. baeticum (Boiss. & Reut.) Hand.-Mazz,Ericales,Ericaceae,Rhododendron,SUBSPECIES,1.97195,49.15036
710,Rhododendron,Rhododendron newburyanum,-56.0,Rhododendron ponticum L,Ericales,Ericaceae,Rhododendron,SPECIES,2.03549,49.1782
711,Rhododendron,Rhododendron newburyanum,-56.0,Rhododendron L,Ericales,Ericaceae,Rhododendron,GENUS,-121.133331,50.783333
712,Rhododendron,Rhododendron newburyanum,-56.0,Rhododendron L,Ericales,Ericaceae,Rhododendron,GENUS,10.066667,50.966667
713,Rhododendron,Rhododendron newburyanum,-56.0,Rhododendron ponticum L,Ericales,Ericaceae,Rhododendron,SPECIES,4.367281,51.401264
714,Rhododendron,Rhododendron newburyanum,-56.0,Rhododendron L,Ericales,Ericaceae,Rhododendron,GENUS,5.793785,51.968778
715,Rhododendron,Rhododendron newburyanum,-56.0,Rhododendron ponticum L,Ericales,Ericaceae,Rhododendron,SPECIES,6.085711,52.174857
716,Rhododendron,Rhododendron newburyanum,-56.0,Rhododendron L,Ericales,Ericaceae,Rhododendron,GENUS,6.773951,52.219454
717,Rhododendron,Rhododendron newburyanum,-56.0,Rhododendron L,Ericales,Ericaceae,Rhododendron,GENUS,5.141977,52.240377
718,Rhododendron,Rhododendron newburyanum,-56.0,Rhododendron L,Ericales,Ericaceae,Rhododendron,GENUS,6.837884,52.424747
719,Rhododendron,Rhododendron newburyanum,-56.0,Rhododendron L,Ericales,Ericaceae,Rhododendron,GENUS,6.734184,52.431131
720,Rhododendron,Rhododendron newburyanum,-56.0,Rhododendron L,Ericales,Ericaceae,Rhododendron,GENUS,6.250704,52.495897
721,Rhododendron,Rhododendron newburyanum,-56.0,Rhododendron ponticum L,Ericales,Ericaceae,Rhododendron,SPECIES,6.669862,53.188098
722,Dioon,Dioon praespinulosum,-56.0,Dioon Lindl,Cycadales,Zamiaceae,Dioon,GENUS,-133.820999,56.877998
723,Dioon,Dioon praespinulosum,-56.0,Dioon spinulosum Dyer ex Eichler,Cycadales,Zamiaceae,Dioon,SPECIES,18.0471,59.37
724,Dioon,Dioon praespinulosum,-56.0,Dioon edule Lindl,Cycadales,Zamiaceae,Dioon,SPECIES,10.671,63.434
725,Rhododendron,Rhododendron newburyanum,-56.0,Rhododendron lapponicum (L.) Wahlenb,Ericales,Ericaceae,Rhododendron,SPECIES,20.941887,68.92516
726,Physalis,Physalis infinemundi,-52.2,Physalis peruviana L,Solanales,Solanaceae,Physalis,SPECIES,168.8827,-44.9866
727,Physalis,Physalis infinemundi,-52.2,Physalis peruviana L,Solanales,Solanaceae,Physalis,SPECIES,175.4468,-36.8884
728,Physalis,Physalis infinemundi,-52.2,Physalis peruviana L,Solanales,Solanaceae,Physalis,SPECIES,175.3507,-36.0799
729,Physalis,Physalis infinemundi,-52.2,Physalis peruviana L,Solanales,Solanaceae,Physalis,SPECIES,138.56962,-35.45703
730,Physalis,Physalis infinemundi,-52.2,Physalis hederifolia A.Gray,Solanales,Solanaceae,Physalis,SPECIES,138.10627,-34.13442
731,Physalis,Physalis infinemundi,-52.2,Physalis ixocarpa Brot. ex Hornem,Solanales,Solanaceae,Physalis,SPECIES,-8.32,37.13
732,Physalis,Physalis infinemundi,-52.2,Physalis philadelphica Lam,Solanales,Solanaceae,Physalis,SPECIES,-3.11,40.47
733,Physalis,Physalis infinemundi,-52.2,Physalis peruviana L,Solanales,Solanaceae,Physalis,SPECIES,5.8956,45.26347
734,Physalis,Physalis infinemundi,-52.2,Physalis peruviana L,Solanales,Solanaceae,Physalis,SPECIES,5.871755,45.63039
735,Physalis,Physalis infinemundi,-52.2,Physalis peruviana L,Solanales,Solanaceae,Physalis,SPECIES,-3.366302,51.376078
736,Physalis,Physalis infinemundi,-52.2,Physalis peruviana L,Solanales,Solanaceae,Physalis,SPECIES,-3.515873,51.554082
737,Physalis,Physalis infinemundi,-52.2,Physalis philadelphica Lam,Solanales,Solanaceae,Physalis,SPECIES,-4.240976,51.632398
738,Physalis,Physalis infinemundi,-52.2,Physalis L,Solanales,Solanaceae,Physalis,GENUS,4.08855,51.837901
739,Physalis,Physalis infinemundi,-52.2,Physalis L,Solanales,Solanaceae,Physalis,GENUS,5.984,51.856273
740,Physalis,Physalis infinemundi,-52.2,Physalis L,Solanales,Solanaceae,Physalis,GENUS,5.98422,51.856433
741,Physalis,Physalis infinemundi,-52.2,Physalis peruviana L,Solanales,Solanaceae,Physalis,SPECIES,5.94533,51.862143
742,Physalis,Physalis infinemundi,-52.2,Physalis peruviana L,Solanales,Solanaceae,Physalis,SPECIES,5.99123,51.870733
743,Physalis,Physalis infinemundi,-52.2,Physalis peruviana L,Solanales,Solanaceae,Physalis,SPECIES,5.93163,51.871413
744,Physalis,Physalis infinemundi,-52.2,Physalis peruviana L,Solanales,Solanaceae,Physalis,SPECIES,6.05081,51.871823
745,Physalis,Physalis infinemundi,-52.2,Physalis L,Solanales,Solanaceae,Physalis,GENUS,5.93182,51.879773
746,Physalis,Physalis infinemundi,-52.2,Physalis peruviana L,Solanales,Solanaceae,Physalis,SPECIES,6.01513,51.883223
747,Physalis,Physalis infinemundi,-52.2,Physalis peruviana L,Solanales,Solanaceae,Physalis,SPECIES,6.01516,51.883271
748,Physalis,Physalis infinemundi,-52.2,Physalis peruviana L,Solanales,Solanaceae,Physalis,SPECIES,5.90275,51.978803
749,Physalis,Physalis infinemundi,-52.2,Physalis alkekengi L,Solanales,Solanaceae,Alkekengi,SPECIES,1.468096,52.591956
750,Physalis,Physalis infinemundi,-52.2,Physalis peruviana L,Solanales,Solanaceae,Physalis,SPECIES,-2.771999,53.593081
751,Physalis,Physalis infinemundi,-52.2,Physalis peruviana L,Solanales,Solanaceae,Physalis,SPECIES,-2.713999,53.737256
752,Physalis,Physalis infinemundi,-52.2,Physalis peruviana L,Solanales,Solanaceae,Physalis,SPECIES,-2.381632,53.864608
753,Physalis,Physalis infinemundi,-52.2,Physalis alkekengi L,Solanales,Solanaceae,Alkekengi,SPECIES,14.76446,55.05774
754,Physalis,Physalis infinemundi,-52.2,Physalis alkekengi L,Solanales,Solanaceae,Alkekengi,SPECIES,9.90384,55.34933
755,Physalis,Physalis infinemundi,-52.2,Physalis peruviana L,Solanales,Solanaceae,Physalis,SPECIES,-4.613171,55.490862
756,Physalis,Physalis infinemundi,-52.2,Physalis alkekengi L,Solanales,Solanaceae,Alkekengi,SPECIES,8.37907,55.51759
757,Physalis,Physalis infinemundi,-52.2,Physalis peruviana L,Solanales,Solanaceae,Physalis,SPECIES,-4.672457,55.54801
758,Physalis,Physalis infinemundi,-52.2,Physalis alkekengi L,Solanales,Solanaceae,Alkekengi,SPECIES,11.1817,55.59345
759,Physalis,Physalis infinemundi,-52.2,Physalis alkekengi L,Solanales,Solanaceae,Alkekengi,SPECIES,8.85886,55.60011
760,Physalis,Physalis infinemundi,-52.2,Physalis L,Solanales,Solanaceae,Physalis,GENUS,12.2089,55.68125
761,Physalis,Physalis infinemundi,-52.2,Physalis alkekengi L,Solanales,Solanaceae,Alkekengi,SPECIES,12.22883,55.8654
762,Physalis,Physalis infinemundi,-52.2,Physalis peruviana L,Solanales,Solanaceae,Physalis,SPECIES,-4.719376,55.996413
763,Physalis,Physalis infinemundi,-52.2,Physalis peruviana L,Solanales,Solanaceae,Physalis,SPECIES,-4.649461,56.029395
764,Physalis,Physalis infinemundi,-52.2,Physalis alkekengi L,Solanales,Solanaceae,Alkekengi,SPECIES,9.97271,56.06019
765,Physalis,Physalis infinemundi,-52.2,Physalis angulata L,Solanales,Solanaceae,Physalis,SPECIES,-3.369429,56.140106
766,Physalis,Physalis infinemundi,-52.2,Physalis peruviana L,Solanales,Solanaceae,Physalis,SPECIES,-3.258912,57.668602
767,Physalis,Physalis infinemundi,-52.2,Physalis philadelphica Lam,Solanales,Solanaceae,Physalis,SPECIES,7.97986,58.111748
768,Physalis,Physalis infinemundi,-52.2,Physalis philadelphica Lam,Solanales,Solanaceae,Physalis,SPECIES,7.979833,58.112042
769,Physalis,Physalis infinemundi,-52.2,Physalis peruviana L,Solanales,Solanaceae,Physalis,SPECIES,7.958355,58.13486
770,Physalis,Physalis infinemundi,-52.2,Physalis philadelphica Lam,Solanales,Solanaceae,Physalis,SPECIES,8.001043,58.13845
771,Physalis,Physalis infinemundi,-52.2,Physalis peruviana L,Solanales,Solanaceae,Physalis,SPECIES,8.044108,58.16473
772,Physalis,Physalis infinemundi,-52.2,Physalis peruviana L,Solanales,Solanaceae,Physalis,SPECIES,7.944296,58.167042
773,Physalis,Physalis infinemundi,-52.2,Physalis virginiana Mill,Solanales,Solanaceae,Physalis,SPECIES,10.044611,59.045548
774,Physalis,Physalis infinemundi,-52.2,Physalis peruviana L,Solanales,Solanaceae,Physalis,SPECIES,10.040434,59.05536
775,Physalis,Physalis infinemundi,-52.2,Physalis peruviana L,Solanales,Solanaceae,Physalis,SPECIES,10.962609,59.17694
776,Physalis,Physalis infinemundi,-52.2,Physalis peruviana L,Solanales,Solanaceae,Physalis,SPECIES,10.966283,59.177234
777,Physalis,Physalis infinemundi,-52.2,Physalis peruviana L,Solanales,Solanaceae,Physalis,SPECIES,10.9633,59.177381
778,Physalis,Physalis infinemundi,-52.2,Physalis peruviana L,Solanales,Solanaceae,Physalis,SPECIES,10.960965,59.177823
779,Physalis,Physalis infinemundi,-52.2,Physalis peruviana L,Solanales,Solanaceae,Physalis,SPECIES,10.962231,59.178523
780,Physalis,Physalis infinemundi,-52.2,Physalis peruviana L,Solanales,Solanaceae,Physalis,SPECIES,10.967998,59.1792
781,Physalis,Physalis infinemundi,-52.2,Physalis peruviana L,Solanales,Solanaceae,Physalis,SPECIES,10.965708,59.179687
782,Physalis,Physalis infinemundi,-52.2,Physalis peruviana L,Solanales,Solanaceae,Physalis,SPECIES,10.964145,59.179973
783,Physalis,Physalis infinemundi,-52.2,Physalis peruviana L,Solanales,Solanaceae,Physalis,SPECIES,10.963902,59.180203
784,Physalis,Physalis infinemundi,-52.2,Physalis peruviana L,Solanales,Solanaceae,Physalis,SPECIES,10.965043,59.180318
785,Physalis,Physalis infinemundi,-52.2,Physalis peruviana L,Solanales,Solanaceae,Physalis,SPECIES,10.96622,59.18041
786,Physalis,Physalis infinemundi,-52.2,Physalis peruviana L,Solanales,Solanaceae,Physalis,SPECIES,10.964118,59.180916
787,Physalis,Physalis infinemundi,-52.2,Physalis peruviana L,Solanales,Solanaceae,Physalis,SPECIES,10.966139,59.184345
788,Physalis,Physalis infinemundi,-52.2,Physalis virginiana Mill,Solanales,Solanaceae,Physalis,SPECIES,10.952529,59.195388
789,Physalis,Physalis infinemundi,-52.2,Physalis peruviana L,Solanales,Solanaceae,Physalis,SPECIES,10.968052,59.220432
790,Physalis,Physalis infinemundi,-52.2,Physalis peruviana L,Solanales,Solanaceae,Physalis,SPECIES,10.297658,59.29701
791,Physalis,Physalis infinemundi,-52.2,Physalis peruviana L,Solanales,Solanaceae,Physalis,SPECIES,10.707379,59.438782
792,Physalis,Physalis infinemundi,-52.2,Physalis peruviana L,Solanales,Solanaceae,Physalis,SPECIES,10.708529,59.439061
793,Physalis,Physalis infinemundi,-52.2,Physalis peruviana L,Solanales,Solanaceae,Physalis,SPECIES,10.708601,59.4415
794,Physalis,Physalis infinemundi,-52.2,Physalis peruviana L,Solanales,Solanaceae,Physalis,SPECIES,10.71135,59.442276
795,Physalis,Physalis infinemundi,-52.2,Physalis peruviana L,Solanales,Solanaceae,Physalis,SPECIES,11.159798,59.606901
796,Physalis,Physalis infinemundi,-52.2,Physalis peruviana L,Solanales,Solanaceae,Physalis,SPECIES,11.304319,59.645592
797,Physalis,Physalis infinemundi,-52.2,Physalis peruviana L,Solanales,Solanaceae,Physalis,SPECIES,10.273214,59.686732
